year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,source,reanalysis_min_air_temp_k_rolling_2,station_min_temp_c_rolling_2,reanalysis_air_temp_k_rolling_2,reanalysis_avg_temp_k_rolling_2,reanalysis_dew_point_temp_k_rolling_2,reanalysis_specific_humidity_g_per_kg_rolling_2,station_avg_temp_c_rolling_2,week_sin,week_cos,sj,iq
2007,1,0.2643,0.05124,0.1484429,0.1446,0.0,298.667142857,298.892857143,294.232857143,300.2,297.6,12.4,76.5285714286,0.0,15.5957142857,1.87142857143,25.3571428571,4.98571428571,28.3,21.7,21.7,train,297.65,21.95,298.985,299.18214285700003,294.39214285699995,15.7564285714,25.64285714285,0.1182731709213658,0.9929810960135169,1,0
2007,2,0.2643,-0.03805,0.1851571,0.2065429,0.0,298.567142857,298.685714286,293.76,300.3,296.7,16.3,74.8114285714,0.0,15.1157142857,2.11428571429,25.0857142857,6.55714285714,29.4,21.1,14.8,train,297.15,21.4,298.617142857,298.7892857145,293.9964285715,15.355714285700001,25.2214285714,0.23488604578098368,0.9720229140804107,1,0
2007,3,-0.0192,-0.0043,0.0963,0.06577143,63.41,298.217142857,298.321428571,294.015714286,300.6,295.9,60.49,77.6471428571,63.41,15.3685714286,3.04285714286,24.9714285714,6.18571428571,28.3,20.6,21.4,train,296.29999999999995,20.85,298.392142857,298.5035714285,293.887857143,15.24214285715,25.028571428550002,0.34820163543439875,0.9374196611341209,1,0
2007,4,0.1288333,0.1152,0.2486833,0.2523286,0.0,298.204285714,298.328571429,293.214285714,299.5,296.6,9.33,73.8042857143,0.0,14.6142857143,1.97142857143,25.0,5.71428571429,28.3,21.1,16.8,train,296.25,20.85,298.2107142855,298.32500000000005,293.615,14.991428571450001,24.9857142857,0.4566292373937131,0.8896570909947473,1,0
2007,5,0.1288333,0.041,0.1046857,0.1395429,0.0,297.945714286,298.221428571,292.697142857,301.3,295.5,0.0,72.76,0.0,14.1628571429,3.78571428571,25.0857142857,7.77142857143,30.6,20.6,0.0,train,296.05,20.85,298.075,298.275,292.9557142855,14.388571428600002,25.04285714285,0.5586467658036525,0.8294056854502018,1,0
2007,6,-0.2156,0.0658,0.2048429,0.2347,0.0,298.548571429,298.792857143,293.738571429,300.4,296.7,0.6,74.8,0.0,15.1028571429,2.5,25.6,7.05714285714,30.0,21.1,3.3,train,296.1,20.85,298.24714285749997,298.50714285699996,293.217857143,14.6328571429,25.34285714285,0.6528221181905216,0.7575112421616201,1,0
2007,7,-0.0752,-0.07194,0.2439429,0.1923143,0.0,298.444285714,298.585714286,293.827142857,301.4,295.8,1.2,75.7542857143,0.0,15.1842857143,3.45714285714,26.1571428571,7.6,32.2,21.1,0.3,train,296.25,21.1,298.4964285715,298.6892857145,293.782857143,15.143571428600001,25.87857142855,0.7378332790417272,0.6749830015182106,1,0
2007,8,0.2121,0.1016,0.1901429,0.1567857,0.0,298.71,298.892857143,293.69,301.2,295.7,6.73,73.9328571429,0.0,15.0914285714,3.44285714286,26.4142857143,8.48571428571,31.1,21.7,1.5,train,295.75,21.4,298.577142857,298.7392857145,293.7585714285,15.137857142850002,26.2857142857,0.8124868780056813,0.5829794791144721,1,0
2007,9,0.2121,-0.01975,0.006183333,0.05438333,0.0,298.315714286,298.514285714,294.204285714,301.0,296.2,23.12,78.1257142857,0.0,15.5614285714,2.88571428571,25.6285714286,7.0,31.7,21.1,22.9,train,295.95,21.4,298.512857143,298.7035714285,293.947142857,15.326428571400001,26.021428571450002,0.8757349421956369,0.48279220273074486,1,0
2007,10,0.0543,-0.0189,0.1837,0.1208571,0.0,299.114285714,299.25,294.328571429,301.5,296.9,3.7,75.0142857143,0.0,15.6971428571,3.07142857143,26.5571428571,7.67142857143,32.2,22.2,8.4,train,296.54999999999995,21.65,298.71500000000003,298.88214285699996,294.2664285715,15.629285714250003,26.09285714285,0.9266896074318334,0.3758275821142382,1,0
2007,11,0.0373,0.0018,0.1647571,0.1754857,0.0,299.015714286,299.335714286,294.02,301.0,296.6,1.5,74.0257142857,0.0,15.3828571429,2.98571428571,26.7142857143,8.04285714286,31.7,21.7,0.3,train,296.75,21.95,299.065,299.292857143,294.1742857145,15.540000000000003,26.6357142857,0.9646355819083586,0.2635871660690678,1,0
2007,12,0.0117,0.01655,0.1626714,0.1492,9.12,298.452857143,298.657142857,293.77,301.8,296.8,5.1,75.4385714286,9.12,15.1671428571,2.62857142857,26.8571428571,7.54285714286,32.8,22.2,0.5,train,296.70000000000005,21.95,298.7342857145,298.9964285715,293.895,15.275000000000002,26.785714285700003,0.9890401873221639,0.14764656400248127,1,0
2007,13,0.02285,0.035575,0.0701,0.08295714,33.72,298.755714286,298.85,294.375714286,300.9,297.1,25.2,76.7842857143,33.72,15.7414285714,2.52857142857,27.1285714286,7.8,33.3,22.8,7.6,train,296.95000000000005,22.5,298.6042857145,298.7535714285,294.07285714299996,15.454285714250002,26.99285714285,0.9995608365087943,0.029633327822559667,1,0
2007,14,0.01886667,0.03325,0.1870571,0.1638429,90.68,297.777142857,297.864285714,293.27,299.9,296.5,36.3,76.2142857143,90.68,14.7728571429,2.07142857143,25.6,6.01428571429,30.0,21.7,40.2,train,296.8,22.25,298.2664285715,298.357142857,293.82285714299996,15.25714285715,26.364285714300003,0.9960498426152169,-0.08879589532293478,1,0
2007,15,-0.0743,0.0033,0.2062167,0.2322286,13.09,298.552857143,298.692857143,293.384285714,301.2,295.9,1.2,73.3014285714,13.09,14.9085714286,3.07142857143,26.3857142857,7.62857142857,32.8,20.6,3.3,train,296.2,21.15,298.16499999999996,298.2785714285,293.327142857,14.840714285750002,25.99285714285,0.978556492299504,-0.20597861874109827,1,0
2007,16,0.0689,0.04426667,0.1083571,0.08502857,0.0,299.335714286,299.557142857,294.507142857,301.7,297.6,2.22,74.8328571429,0.0,15.8542857143,3.0,27.7285714286,8.01428571429,33.3,22.8,1.8,train,296.75,21.700000000000003,298.9442857145,299.125,293.9457142855,15.381428571450002,27.057142857149998,0.9473263538541914,-0.32026985386283763,1,0
2007,17,0.0216,0.02055,0.09744286,0.0642,69.7,299.022857143,299.25,295.491428571,302.8,296.9,63.1,81.1128571429,69.7,16.9071428571,3.35714285714,26.8714285714,7.42857142857,34.4,21.7,163.1,train,297.25,22.25,299.1792857145,299.40357142849996,294.999285714,16.3807142857,27.299999999999997,0.9027978299657434,-0.43006520227652056,1,0
2007,18,0.0392,0.01195,0.1393857,0.1175571,93.03,298.775714286,298.878571429,295.468571429,301.0,296.6,63.81,82.0842857143,93.03,16.8171428571,2.21428571429,26.2142857143,5.47142857143,30.0,22.2,79.8,train,296.75,21.95,298.8992857145,299.0642857145,295.48,16.862142857100004,26.54285714285,0.8455960035018261,-0.5338233779647907,1,0
2007,19,-0.06205,-0.02765,0.1429286,0.1718429,9.83,299.467142857,299.514285714,295.54,301.8,297.6,40.3,79.1942857143,9.83,16.9471428571,2.77142857143,27.3285714286,6.77142857143,31.7,23.3,20.5,train,297.1,22.75,299.1214285715,299.19642857149995,295.50428571450004,16.882142857100003,26.771428571450002,0.7765238627180424,-0.630087843581711,1,0
2007,20,0.0019,0.01205,0.2544143,0.2370857,6.8,300.66,300.842857143,296.175714286,303.1,298.8,8.4,76.76,6.8,17.6085714286,3.17142857143,29.0,7.67142857143,33.3,24.4,0.3,train,298.20000000000005,23.85,300.06357142850004,300.1785714285,295.85785714300005,17.277857142850003,28.1642857143,0.6965510290629972,-0.717507257044331,1,0
2007,21,0.05825,0.0211,0.06742857,0.07848571,6.2,300.692857143,300.85,295.614285714,302.7,298.7,2.2,73.9814285714,6.2,17.0057142857,3.07142857143,28.7571428571,8.02857142857,33.3,23.9,0.5,train,298.75,24.15,300.6764285715,300.84642857150004,295.895,17.307142857150005,28.87857142855,0.6068001458185932,-0.7948544414133534,1,0
2007,22,0.05825,0.1007333,0.1275429,0.1072571,45.7,300.461428571,300.721428571,295.85,303.3,298.3,24.9,76.0228571429,45.7,17.2571428571,3.55714285714,28.4571428571,7.05714285714,32.8,23.9,17.0,train,298.5,23.9,300.577142857,300.78571428550003,295.732142857,17.131428571400004,28.6071428571,0.5085311186492207,-0.8610436117673553,1,0
2007,23,-0.0118,-0.0616,0.1468429,0.1657286,85.81,300.961428571,301.171428571,296.107142857,303.3,298.9,17.74,74.9628571429,85.81,17.5071428571,3.42857142857,29.2,7.4,33.9,23.3,33.3,train,298.6,23.6,300.711428571,300.94642857099996,295.9785714285,17.382142857100003,28.82857142855,0.4031234292879726,-0.9151456172430182,1,0
2007,24,-0.0054,-0.02493333,0.1035571,0.08591429,62.42,300.55,300.564285714,295.975714286,302.9,298.4,25.3,76.1628571429,62.42,17.37,2.38571428571,28.5428571429,7.21428571429,34.4,23.9,47.6,train,298.65,23.6,300.7557142855,300.8678571425,296.0414285715,17.438571428550006,28.87142857145,0.29205677063697594,-0.9564009842765224,1,0
2007,25,0.1058,0.04328,0.1976143,0.2087,15.76,301.145714286,301.371428571,296.085714286,303.6,298.9,4.2,74.16,15.76,17.4885714286,2.97142857143,29.0142857143,7.5,33.9,24.4,4.3,train,298.65,24.15,300.847857143,300.9678571425,296.03071428600003,17.429285714300004,28.778571428600003,0.17689027512257316,-0.9842305779475968,1,0
2007,26,0.2484,0.11865,0.2273429,0.1632,46.08,301.097142857,301.307142857,296.54,303.7,299.3,9.7,76.3285714286,46.08,17.9471428571,2.67142857143,29.2714285714,6.54285714286,33.9,25.0,1.5,train,299.1,24.7,301.1214285715,301.33928571399997,296.312857143,17.717857142850004,29.14285714285,0.05924062789371414,-0.9982437317643215,1,0
2007,27,0.0501,0.005633333,0.22295,0.1635714,19.09,301.015714286,301.107142857,296.155714286,303.2,299.1,20.5,74.9214285714,19.09,17.5128571429,3.1,28.8428571429,6.67142857143,33.3,24.4,17.3,train,299.20000000000005,24.7,301.05642857149996,301.207142857,296.347857143,17.730000000000004,29.05714285715,-0.05924062789371389,-0.9982437317643215,1,0
2007,28,0.0501,0.05715,0.1622167,0.1797571,1.13,300.971428571,301.0,296.177142857,303.0,298.7,11.56,75.2414285714,1.13,17.5614285714,2.8,28.8714285714,6.72857142857,33.3,24.4,10.0,train,298.9,24.4,300.9935714285,301.0535714285,296.1664285715,17.537142857150002,28.857142857150002,-0.1768902751225729,-0.9842305779475968,1,0
2007,29,0.0826,0.0875,0.1183571,0.0914,40.7,300.947142857,301.085714286,296.132857143,303.2,298.8,22.32,75.1428571429,40.7,17.5057142857,2.91428571429,28.5714285714,6.75714285714,33.3,24.4,21.3,train,298.75,24.4,300.959285714,301.042857143,296.155,17.533571428550005,28.721428571399997,-0.29205677063697566,-0.9564009842765224,1,0
2007,30,-0.00695,0.0335,0.1045571,0.1148571,85.11,300.495714286,300.542857143,296.872857143,302.9,298.4,40.34,80.8085714286,85.11,18.3514285714,2.85714285714,28.5714285714,6.27142857143,33.3,25.0,69.8,train,298.6,24.7,300.72142857150004,300.8142857145,296.502857143,17.928571428550004,28.5714285714,-0.403123429287972,-0.9151456172430186,1,0
2007,31,0.0746,0.1004,0.2338667,0.2433714,1.02,301.081428571,301.171428571,296.062857143,303.1,299.1,8.3,74.2642857143,1.02,17.4671428571,2.82857142857,28.6285714286,6.14285714286,32.8,24.4,14.5,train,298.75,24.7,300.7885714285,300.857142857,296.46785714299995,17.909285714250004,28.6,-0.5085311186492202,-0.8610436117673557,1,0
2007,32,0.0156,0.03105,0.1343143,0.1158571,37.75,301.17,301.257142857,296.915714286,303.0,299.0,21.41,77.7657142857,37.75,18.4071428571,2.57142857143,28.6142857143,5.81428571429,31.7,24.4,6.4,train,299.05,24.4,301.1257142855,301.21428571399997,296.4892857145,17.937142857100003,28.62142857145,-0.6068001458185934,-0.7948544414133533,1,0
2007,33,0.0156,0.00625,0.1273571,0.1259429,72.44,300.987142857,301.092857143,296.922857143,303.0,299.0,25.69,78.64,72.44,18.4114285714,2.52857142857,28.3857142857,5.98571428571,31.7,23.3,24.9,train,299.0,23.85,301.0785714285,301.175,296.9192857145,18.409285714250004,28.5,-0.6965510290629969,-0.7175072570443312,1,0
2007,34,0.0331,0.0927,0.2873286,0.2724857,34.47,300.911428571,301.064285714,296.801428571,302.9,298.9,56.82,78.4614285714,34.47,18.3057142857,2.78571428571,28.4571428571,6.74285714286,33.9,23.9,35.3,train,298.95,23.6,300.949285714,301.0785714285,296.862142857,18.35857142855,28.4214285714,-0.7765238627180426,-0.6300878435817109,1,0
2007,35,0.0821,0.06376667,0.1511429,0.1315429,62.56,300.828571429,300.978571429,296.532857143,303.7,299.0,30.89,77.5642857143,62.56,18.0,2.7,28.3857142857,6.92857142857,33.9,23.9,20.1,train,298.95,23.9,300.87,301.0214285715,296.667142857,18.152857142850003,28.4214285714,-0.845596003501826,-0.533823377964791,1,0
2007,36,0.0821,0.0433,0.2283333,0.2021857,30.77,301.218571429,301.242857143,296.445714286,303.3,298.9,19.74,75.3457142857,30.77,17.87,3.0,28.3142857143,6.58571428571,33.3,23.9,25.9,train,298.95,23.9,301.023571429,301.11071428599996,296.4892857145,17.935000000000002,28.35,-0.9027978299657435,-0.4300652022765204,1,0
2007,37,0.0821,0.0569,0.2385429,0.1874857,10.37,301.117142857,301.15,296.288571429,303.5,298.8,22.24,75.1957142857,10.37,17.72,3.15714285714,28.8714285714,6.51428571429,33.9,25.0,10.4,train,298.85,24.45,301.167857143,301.19642857149995,296.36714285749997,17.795,28.59285714285,-0.9473263538541913,-0.32026985386283807,1,0
2007,38,-0.01345,0.0749,0.1525714,0.1319286,70.39,301.217142857,301.307142857,296.561428571,303.1,298.9,26.14,75.97,70.39,18.0371428571,2.81428571429,28.3,6.28571428571,32.8,24.4,26.9,train,298.85,24.7,301.167142857,301.2285714285,296.425,17.878571428550003,28.5857142857,-0.9785564922995039,-0.2059786187410985,1,0
2007,39,-0.0307,-0.00294,0.1527286,0.1446286,94.37,301.052857143,301.178571429,296.51,303.5,299.0,16.15,76.4057142857,94.37,17.9814285714,3.58571428571,28.1714285714,6.02857142857,32.2,24.4,21.3,train,298.95,24.4,301.135,301.242857143,296.53571428550003,18.009285714250005,28.2357142857,-0.9960498426152169,-0.08879589532293546,1,0
2007,40,0.096,0.02476667,0.1853,0.1177286,74.5,301.022857143,301.028571429,296.642857143,303.5,299.1,17.6,77.19,74.5,18.1185714286,2.68571428571,27.9857142857,7.24285714286,32.8,22.2,86.6,train,299.05,23.299999999999997,301.037857143,301.103571429,296.5764285715,18.050000000000004,28.07857142855,-0.9995608365087943,0.02963332782255942,1,0
2007,41,0.009,0.104,0.1181286,0.1263429,108.26,300.79,300.942857143,296.835714286,302.9,299.3,21.98,79.1785714286,108.26,18.3757142857,3.0,28.1285714286,6.91428571429,33.3,23.9,14.5,train,299.20000000000005,23.049999999999997,300.9064285715,300.985714286,296.7392857145,18.247142857150003,28.057142857149998,-0.9890401873221641,0.14764656400248038,1,0
2007,42,0.021,0.1326667,0.2459429,0.1897571,17.56,301.492857143,301.635714286,296.354285714,303.6,299.4,8.3,73.8671428571,17.56,17.8457142857,3.18571428571,29.1,7.54285714286,33.9,24.4,10.2,train,299.35,24.15,301.1414285715,301.2892857145,296.595,18.110714285700006,28.614285714300003,-0.9646355819083585,0.263587166069068,1,0
2007,43,0.021,-0.00915,0.1911857,0.1764,16.48,301.007142857,301.092857143,295.874285714,302.8,299.0,15.66,73.6614285714,16.48,17.2757142857,2.47142857143,27.9571428571,6.44285714286,32.2,24.4,8.6,train,299.2,24.4,301.25,301.3642857145,296.114285714,17.560714285700005,28.528571428550002,-0.9266896074318335,0.375827582114238,1,0
2007,44,0.1243,0.0543,0.1568143,0.1235286,137.55,299.458571429,299.542857143,296.02,302.1,297.7,174.64,81.5942857143,137.55,17.5028571429,2.6,26.2,5.4,30.6,22.2,89.2,train,298.35,23.299999999999997,300.23285714300005,300.31785714299997,295.947142857,17.389285714300005,27.07857142855,-0.8757349421956372,0.48279220273074425,1,0
2007,45,-0.2517,-0.0486,0.2051714,0.1728833,15.25,300.604285714,300.685714286,295.838571429,302.6,298.2,10.3,75.35,15.25,17.2957142857,2.25714285714,27.4428571429,6.85714285714,32.2,22.8,4.1,train,297.95,22.5,300.0314285715,300.1142857145,295.9292857145,17.399285714300007,26.82142857145,-0.8124868780056815,0.5829794791144718,1,0
2007,46,-0.0589,-0.06255,0.2057429,0.2025429,42.0,299.934285714,300.185714286,295.638571429,303.1,297.5,21.4,77.4814285714,42.0,17.0828571429,3.54285714286,26.8142857143,6.68571428571,31.1,22.8,65.7,train,297.85,22.8,300.26928571400003,300.435714286,295.738571429,17.189285714300006,27.128571428599997,-0.7378332790417279,0.6749830015182099,1,0
2007,47,-0.0589,-0.06255,0.2044857,0.1562857,73.37,299.821428571,299.885714286,295.752857143,301.8,297.9,43.4,78.5257142857,73.37,17.1871428571,2.51428571429,26.9,6.2,31.1,22.8,40.4,train,297.7,22.8,299.87785714250003,300.03571428600003,295.695714286,17.135000000000005,26.85714285715,-0.6528221181905214,0.7575112421616202,1,0
2007,48,-0.0595,-0.04166667,0.09091667,0.1290857,15.95,299.09,299.192857143,293.351428571,300.7,297.3,9.78,70.7271428571,15.95,14.7685714286,2.07142857143,25.4428571429,5.38571428571,28.9,22.2,36.4,train,297.6,22.5,299.4557142855,299.5392857145,294.55214285700004,15.977857142850002,26.17142857145,-0.5586467658036526,0.8294056854502017,1,0
2007,49,-0.0595,-0.04235,0.0956,0.089,17.85,299.02,299.021428571,294.288571429,300.8,297.1,68.0,75.3685714286,17.85,15.6757142857,2.1,25.8428571429,5.4,29.4,22.8,34.5,train,297.20000000000005,22.5,299.05499999999995,299.107142857,293.82,15.222142857150004,25.6428571429,-0.45662923739371375,0.889657090994747,1,0
2007,50,-0.13305,-0.04555,0.15144,0.1431714,31.3,298.9,298.971428571,294.774285714,300.9,297.0,66.72,78.0157142857,31.3,16.13,2.48571428571,25.7714285714,5.08571428571,28.9,22.2,30.2,train,297.05,22.5,298.96,298.996428571,294.5314285715,15.902857142850003,25.80714285715,-0.34820163543439914,0.9374196611341208,1,0
2007,51,-0.13305,-0.039,0.1734167,0.1501714,62.11,298.668571429,298.757142857,294.977142857,300.4,296.2,50.53,80.1785714286,62.11,16.3442857143,2.37142857143,25.0714285714,4.91428571429,28.9,21.7,108.2,train,296.6,21.95,298.7842857145,298.864285714,294.87571428549995,16.237142857150005,25.4214285714,-0.23488604578098374,0.9720229140804107,1,0
2007,52,0.0148,0.0163,0.2072667,0.1445778,0.0,298.602857143,298.75,293.928571429,300.8,295.5,2.36,75.4485714286,0.0,15.3185714286,2.98571428571,25.0857142857,6.24285714286,28.3,21.1,16.8,train,295.85,21.4,298.635714286,298.7535714285,294.45285714299996,15.831428571450004,25.07857142855,-0.11827317092136551,0.992981096013517,1,0
2008,1,0.0006,-0.3096,0.2398143,0.1955571,0.0,298.038571429,298.121428571,293.514285714,299.9,296.6,27.99,76.1485714286,0.0,14.9114285714,1.84285714286,25.4,5.3,29.4,22.2,55.5,train,296.05,21.65,298.320714286,298.4357142855,293.7214285715,15.115000000000004,25.24285714285,0.1182731709213658,0.9929810960135169,1,0
2008,2,0.0006,-0.10825,0.3304857,0.2442857,37.24,298.142857143,298.228571429,293.595714286,300.0,296.3,37.66,76.1314285714,37.24,14.98,2.05714285714,24.9714285714,5.01428571429,28.3,21.1,64.8,train,296.45000000000005,21.65,298.090714286,298.175,293.55499999999995,14.945714285700003,25.1857142857,0.23488604578098368,0.9720229140804107,1,0
2008,3,0.0006,0.0383,0.125,0.1088429,0.0,297.627142857,297.871428571,293.02,300.1,295.3,4.1,75.6428571429,0.0,14.4885714286,3.0,24.4285714286,5.62857142857,27.8,20.6,2.5,train,295.8,20.85,297.885,298.05,293.307857143,14.734285714300004,24.700000000000003,0.34820163543439875,0.9374196611341209,1,0
2008,4,-0.0268,-0.2153,0.1126143,0.1602143,81.22,297.968571429,298.128571429,293.635714286,299.5,296.4,27.16,77.1671428571,81.22,15.0657142857,2.0,24.5285714286,4.58571428571,27.8,21.1,83.1,train,295.85,20.85,297.797857143,298.0,293.32785714299996,14.777142857150004,24.4785714286,0.4566292373937131,0.8896570909947473,1,0
2008,5,-0.0268,-0.1354,0.2233,0.1709429,0.0,298.021428571,298.178571429,292.957142857,300.7,294.3,2.7,73.5657142857,0.0,14.4085714286,3.3,24.5714285714,6.44285714286,28.9,20.0,3.1,train,295.35,20.55,297.995,298.15357142899995,293.2964285715,14.737142857150005,24.549999999999997,0.5586467658036525,0.8294056854502018,1,0
2008,6,-0.1117,-0.0032,0.2328429,0.2711714,0.0,297.237142857,297.278571429,291.537142857,299.3,295.4,19.7,70.6428571429,0.0,13.2257142857,2.07142857143,24.2142857143,5.15714285714,27.2,21.1,35.9,train,294.85,20.55,297.629285714,297.728571429,292.247142857,13.817142857150003,24.392857142849998,0.6528221181905216,0.7575112421616201,1,0
2008,7,0.072,-0.0631,0.1502,0.1492714,0.0,297.838571429,297.907142857,292.941428571,299.3,296.5,10.17,74.2285714286,0.0,14.3671428571,2.15714285714,24.8,6.24285714286,28.3,21.1,6.4,train,295.95,21.1,297.537857143,297.592857143,292.239285714,13.796428571400003,24.50714285715,0.7378332790417272,0.6749830015182106,1,0
2008,8,-0.13865,-0.09506667,0.2460571,0.2281286,0.0,297.907142857,298.057142857,293.134285714,299.6,296.4,8.3,74.7857142857,0.0,14.5385714286,1.88571428571,24.9,5.78571428571,28.3,21.7,13.3,train,296.45,21.4,297.87285714300003,297.982142857,293.0378571425,14.452857142850004,24.85,0.8124868780056813,0.5829794791144721,1,0
2008,9,-0.13865,0.01542,0.2116286,0.1173429,0.0,297.765714286,298.071428571,292.502857143,299.9,296.3,6.46,72.66,0.0,13.9671428571,2.28571428571,24.7428571429,5.5,27.8,21.1,12.9,train,296.35,21.4,297.8364285715,298.064285714,292.81857142850004,14.252857142850004,24.82142857145,0.8757349421956369,0.48279220273074486,1,0
2008,10,-0.0889,-0.09003333,0.2232429,0.1541857,0.0,297.878571429,298.007142857,293.052857143,299.9,295.5,6.5,74.6814285714,0.0,14.4742857143,2.61428571429,25.1142857143,6.11428571429,29.4,21.1,13.0,train,295.9,21.1,297.8221428575,298.039285714,292.777857143,14.220714285700005,24.9285714286,0.9266896074318334,0.3758275821142382,1,0
2008,11,-0.3214,-0.1412,0.1106429,0.1410143,0.0,297.595714286,297.642857143,292.197142857,299.5,296.1,9.38,71.9342857143,0.0,13.7214285714,2.08571428571,25.3285714286,5.81428571429,28.9,22.2,4.4,train,295.8,21.65,297.7371428575,297.82500000000005,292.625,14.097857142850003,25.221428571449998,0.9646355819083586,0.2635871660690678,1,0
2008,12,0.0449,0.02445,0.1016286,0.088,0.0,297.404285714,297.435714286,292.205714286,299.8,294.9,0.9,72.9157142857,0.0,13.7371428571,3.87142857143,25.2,7.04285714286,30.0,20.6,0.5,train,295.5,21.4,297.5,297.5392857145,292.2014285715,13.729285714250004,25.2642857143,0.9890401873221639,0.14764656400248127,1,0
2008,13,0.07785,-0.0399,0.3104714,0.2962429,27.19,296.958571429,296.957142857,292.095714286,299.7,294.4,7.55,74.2471428571,27.19,13.6442857143,2.88571428571,25.0428571429,5.78571428571,30.0,21.1,1.8,train,294.65,20.85,297.1814285715,297.1964285715,292.150714286,13.690714285700004,25.12142857145,0.9995608365087943,0.029633327822559667,1,0
2008,14,-0.038,-0.01683333,0.1193714,0.06638571,3.82,298.081428571,298.228571429,293.235714286,299.8,296.5,3.67,74.6,3.82,14.6628571429,2.71428571429,26.2428571429,6.81428571429,30.6,22.2,0.5,train,295.45,21.65,297.52,297.592857143,292.665714286,14.153571428600003,25.6428571429,0.9960498426152169,-0.08879589532293478,1,0
2008,15,-0.1552,-0.05275,0.1377571,0.1412143,16.96,297.46,297.564285714,292.732857143,299.4,295.8,35.0,75.0271428571,16.96,14.1842857143,2.18571428571,25.0,5.71428571429,29.4,21.7,30.7,train,296.15,21.95,297.7707142855,297.8964285715,292.9842857145,14.423571428600003,25.62142857145,0.978556492299504,-0.20597861874109827,1,0
2008,16,0.0018,-0.05275,0.2039,0.2098429,0.0,297.63,297.778571429,292.274285714,299.7,295.9,4.82,72.2857142857,0.0,13.8585714286,2.78571428571,25.3142857143,6.24285714286,29.4,21.7,11.2,train,295.85,21.7,297.54499999999996,297.6714285715,292.5035714285,14.021428571450002,25.15714285715,0.9473263538541914,-0.32026985386283763,1,0
2008,17,-0.037,-0.01036667,0.07731429,0.09058571,0.0,298.672857143,298.692857143,294.28,300.9,295.9,2.17,76.96,0.0,15.6714285714,3.95714285714,27.0428571429,7.51428571429,31.7,23.3,0.3,train,295.9,22.5,298.1514285715,298.235714286,293.27714285699994,14.765000000000004,26.1785714286,0.9027978299657434,-0.43006520227652056,1,0
2000,26,0.1928857,0.1322571,0.3408857,0.2472,25.41,296.74,298.45,295.184285714,307.3,293.1,43.19,92.4185714286,25.41,16.6514285714,8.92857142857,26.4,10.775,32.5,20.7,3.0,train,294.5,22.0,297.7064285715,298.5714285715,294.732142857,16.161428571400002,26.721428571449998,0.05924062789371414,-0.9982437317643215,0,1
2000,27,0.2168333,0.2761,0.2894571,0.2416571,60.61,296.634285714,298.428571429,295.358571429,306.6,291.1,46.0,93.5814285714,60.61,16.8628571429,10.3142857143,26.9,11.5666666667,34.0,20.8,55.6,train,292.1,20.75,296.687142857,298.4392857145,295.2714285715,16.75714285715,26.65,-0.05924062789371389,-0.9982437317643215,0,1
2000,28,0.1767571,0.1731286,0.2041143,0.1280143,55.52,296.415714286,297.392857143,295.622857143,304.5,292.6,64.77,95.8485714286,55.52,17.12,7.38571428571,26.8,11.4666666667,33.0,20.7,38.1,train,291.85,20.75,296.525,297.91071428600003,295.49071428599996,16.99142857145,26.85,-0.1768902751225729,-0.9842305779475968,0,1
2000,29,0.2277286,0.1454286,0.2542,0.2003143,5.6,295.357142857,296.228571429,292.797142857,303.6,288.6,23.96,87.2342857143,5.6,14.4314285714,9.11428571429,25.7666666667,10.5333333333,31.5,14.7,30.0,train,290.6,17.7,295.8864285715,296.810714286,294.21,15.775714285700001,26.28333333335,-0.29205677063697566,-0.9564009842765224,0,1
2000,30,0.3286429,0.3221286,0.2543714,0.3610429,62.76,296.432857143,297.635714286,293.957142857,307.0,291.5,31.8,88.1614285714,62.76,15.4442857143,9.5,26.6,11.48,33.3,19.1,4.0,train,290.05,16.9,295.895,296.9321428575,293.37714285699997,14.937857142850001,26.18333333335,-0.403123429287972,-0.9151456172430186,0,1
2000,31,0.2055286,0.1907571,0.2316714,0.2553143,16.24,297.191428571,298.285714286,291.725714286,306.2,288.5,1.0,74.7285714286,16.24,13.4214285714,13.7714285714,25.34,10.94,32.0,17.0,11.5,train,290.0,18.05,296.812142857,297.960714286,292.84142857150005,14.43285714285,25.97,-0.5085311186492202,-0.8610436117673557,0,1
2000,32,0.3124857,0.3299857,0.3805857,0.3872714,89.37,297.32,298.978571429,293.821428571,308.8,292.1,26.68,83.2757142857,89.37,15.3114285714,11.4714285714,27.0166666667,11.65,34.0,19.9,72.9,train,290.3,18.45,297.2557142855,298.63214285749996,292.7735714285,14.366428571400002,26.17833333335,-0.6068001458185934,-0.7948544414133533,0,1
